Date,Open,High,Low,Close,Adj Close,Volume
2014-06-23,0.192900,0.192900,0.192900,0.192900,0.192900,0
2014-06-24,0.192900,0.192900,0.192900,0.192900,0.192900,0
2014-06-25,0.192900,0.192900,0.192900,0.192900,0.192900,0
2014-06-26,0.192900,0.192900,0.192900,0.192900,0.192900,0
2014-06-27,0.192900,0.192900,0.192900,0.192900,0.192900,0
2014-06-29,null,null,null,null,null,null
2014-06-30,0.192900,0.192900,0.192900,0.192900,0.192900,0
2014-07-01,0.195000,0.195000,0.195000,0.195000,0.195000,0
2014-07-02,0.195000,0.196000,0.195000,0.196000,0.196000,10
2014-07-03,null,null,null,null,null,null
2014-07-06,null,null,null,null,null,null
2014-07-07,0.196000,0.196000,0.196000,0.196000,0.196000,0
2014-07-08,0.196000,0.196000,0.196000,0.196000,0.196000,0
2014-07-09,0.196000,0.196000,0.196000,0.196000,0.196000,0
2014-07-10,0.196000,0.196000,0.196000,0.196000,0.196000,0
2014-07-11,0.197500,0.197500,0.197040,0.197040,0.197040,5
2014-07-13,null,null,null,null,null,null
2014-07-14,0.197040,0.197040,0.197040,0.197040,0.197040,0
2014-07-15,0.197040,0.197040,0.197040,0.197040,0.197040,0
2014-07-16,0.197040,0.197040,0.197040,0.197040,0.197040,0
2014-07-17,0.197040,0.197040,0.197040,0.197040,0.197040,0
2014-07-18,0.197040,0.197040,0.197040,0.197040,0.197040,0
2014-07-20,null,null,null,null,null,null
2014-07-21,0.197040,0.197040,0.197040,0.197040,0.197040,0
2014-07-22,0.197040,0.197040,0.197040,0.197040,0.197040,0
2014-07-23,0.197040,0.197040,0.197040,0.197040,0.197040,0
2014-07-24,0.197350,0.197350,0.197350,0.197350,0.197350,0
2014-07-25,0.197350,0.197350,0.197350,0.197350,0.197350,0
2014-07-27,null,null,null,null,null,null
2014-07-28,0.197350,0.197350,0.197350,0.197350,0.197350,0
2014-07-29,0.197350,0.197350,0.197350,0.197350,0.197350,0
2014-07-30,0.197540,0.197540,0.197540,0.197540,0.197540,0
2014-07-31,0.197540,0.197540,0.197540,0.197540,0.197540,0
2014-08-01,0.198500,0.198500,0.198500,0.198500,0.198500,0
2014-08-03,null,null,null,null,null,null
2014-08-04,0.198500,0.198500,0.198500,0.198500,0.198500,0
2014-08-05,0.198500,0.198500,0.198500,0.198500,0.198500,0
2014-08-06,0.198500,0.198500,0.198500,0.198500,0.198500,0
2014-08-07,0.199500,0.199500,0.199500,0.199500,0.199500,0
2014-08-08,0.199500,0.199500,0.199500,0.199500,0.199500,0
2014-08-10,null,null,null,null,null,null
2014-08-11,0.199500,0.199500,0.199500,0.199500,0.199500,0
2014-08-12,0.199500,0.199500,0.199500,0.199500,0.199500,0
2014-08-13,0.202300,0.202300,0.202300,0.202300,0.202300,0
2014-08-14,0.202300,0.202300,0.202300,0.202300,0.202300,0
2014-08-15,0.202300,0.202300,0.202300,0.202300,0.202300,0
2014-08-17,null,null,null,null,null,null
2014-08-18,0.202500,0.202500,0.202500,0.202500,0.202500,20
2014-08-19,0.202800,0.202800,0.202800,0.202800,0.202800,0
2014-08-20,0.202800,0.202800,0.202800,0.202800,0.202800,0
2014-08-21,0.202800,0.202800,0.202800,0.202800,0.202800,0
2014-08-22,0.202800,0.202800,0.202800,0.202800,0.202800,0
2014-08-24,null,null,null,null,null,null
2014-08-25,0.202800,0.202800,0.202800,0.202800,0.202800,0
2014-08-26,0.202800,0.202800,0.202800,0.202800,0.202800,0
2014-08-27,0.203100,0.203100,0.203100,0.203100,0.203100,0
2014-08-28,0.203100,0.203100,0.203100,0.203100,0.203100,0
2014-08-29,0.203100,0.203100,0.203100,0.203100,0.203100,0
2014-08-31,null,null,null,null,null,null
2014-09-02,0.205000,0.205000,0.205000,0.205000,0.205000,0
2014-09-03,0.205000,0.205000,0.205000,0.205000,0.205000,0
2014-09-04,0.207000,0.207000,0.207000,0.207000,0.207000,0
2014-09-05,0.207430,0.207430,0.207430,0.207430,0.207430,0
2014-09-07,null,null,null,null,null,null
2014-09-08,0.207430,0.207430,0.207430,0.207430,0.207430,0
2014-09-09,0.207430,0.207430,0.207430,0.207430,0.207430,0
2014-09-10,0.207430,0.207430,0.207430,0.207430,0.207430,0
2014-09-11,0.208110,0.208110,0.208110,0.208110,0.208110,0
2014-09-12,0.212500,0.212500,0.212500,0.212500,0.212500,0
2014-09-14,null,null,null,null,null,null
2014-09-15,0.210660,0.210660,0.210660,0.210660,0.210660,0
2014-09-16,0.210660,0.210660,0.210660,0.210660,0.210660,0
2014-09-17,0.210660,0.210660,0.210660,0.210660,0.210660,0
2014-09-18,0.218160,0.218160,0.218160,0.218160,0.218160,0
2014-09-19,0.218160,0.218160,0.218160,0.218160,0.218160,0
2014-09-21,null,null,null,null,null,null
2014-09-22,0.218160,0.218160,0.218160,0.218160,0.218160,0
2014-09-23,0.218160,0.218160,0.218160,0.218160,0.218160,0
2014-09-24,0.218160,0.218160,0.218160,0.218160,0.218160,0
2014-09-25,0.213160,0.213160,0.213160,0.213160,0.213160,0
2014-09-26,0.213360,0.213360,0.213360,0.213360,0.213360,0
2014-09-28,null,null,null,null,null,null
2014-09-29,0.213360,0.213360,0.213360,0.213360,0.213360,0
2014-09-30,0.213500,0.213500,0.213500,0.213500,0.213500,10
2014-10-01,0.221500,0.221500,0.221500,0.221500,0.221500,0
2014-10-02,0.221500,0.221500,0.221500,0.221500,0.221500,0
2014-10-03,0.221500,0.221500,0.221500,0.221500,0.221500,0
2014-10-05,null,null,null,null,null,null
2014-10-06,0.221500,0.221500,0.221500,0.221500,0.221500,0
2014-10-07,0.222370,0.222370,0.222370,0.222370,0.222370,0
2014-10-08,0.222370,0.222370,0.222370,0.222370,0.222370,0
2014-10-09,0.222370,0.222370,0.222370,0.222370,0.222370,0
2014-10-10,0.224220,0.224220,0.224220,0.224220,0.224220,0
2014-10-12,null,null,null,null,null,null
2014-10-13,0.224220,0.224220,0.224220,0.224220,0.224220,0
2014-10-14,0.224220,0.224220,0.224220,0.224220,0.224220,0
2014-10-15,0.224220,0.224220,0.224220,0.224220,0.224220,0
2014-10-16,0.224220,0.224220,0.224220,0.224220,0.224220,0
2014-10-17,0.224220,0.224220,0.224220,0.224220,0.224220,0
2014-10-19,null,null,null,null,null,null
2014-10-20,0.225410,0.225410,0.225410,0.225410,0.225410,0
2014-10-21,0.225410,0.225410,0.225410,0.225410,0.225410,0
2014-10-22,0.225410,0.225410,0.225410,0.225410,0.225410,0
2014-10-23,0.225410,0.225410,0.225410,0.225410,0.225410,0
2014-10-24,0.225410,0.225410,0.225410,0.225410,0.225410,0
2014-10-26,null,null,null,null,null,null
2014-10-27,0.225720,0.225720,0.225720,0.225720,0.225720,0
2014-10-28,0.225720,0.225720,0.225720,0.225720,0.225720,0
2014-10-29,0.225980,0.225980,0.225980,0.225980,0.225980,0
2014-10-30,0.225980,0.225980,0.225980,0.225980,0.225980,0
2014-10-31,0.225980,0.225980,0.225980,0.225980,0.225980,0
2014-11-02,null,null,null,null,null,null
2014-11-03,0.232500,0.232500,0.226090,0.226090,0.226090,0
2014-11-04,0.232500,0.232500,0.232500,0.232500,0.232500,0
2014-11-05,0.233450,0.233450,0.233450,0.233450,0.233450,0
2014-11-06,0.233450,0.233450,0.233450,0.233450,0.233450,0
2014-11-07,0.233450,0.233450,0.233450,0.233450,0.233450,0
2014-11-09,null,null,null,null,null,null
2014-11-10,0.234650,0.234650,0.234650,0.234650,0.234650,0
2014-11-11,0.234650,0.234650,0.234650,0.234650,0.234650,0
2014-11-12,0.234650,0.234650,0.234650,0.234650,0.234650,0
2014-11-13,0.234650,0.234650,0.234650,0.234650,0.234650,0
2014-11-14,0.234650,0.234650,0.234650,0.234650,0.234650,0
2014-11-16,null,null,null,null,null,null
2014-11-17,0.234650,0.234650,0.234650,0.234650,0.234650,0
2014-11-18,0.234650,0.234650,0.234650,0.234650,0.234650,0
2014-11-19,0.234650,0.234650,0.234650,0.234650,0.234650,0
2014-11-20,0.234650,0.234650,0.234650,0.234650,0.234650,0
2014-11-21,0.234650,0.234650,0.234650,0.234650,0.234650,0
2014-11-23,null,null,null,null,null,null
2014-11-24,0.235100,0.235100,0.235100,0.235100,0.235100,0
2014-11-25,0.235100,0.235100,0.235100,0.235100,0.235100,0
2014-11-26,0.235100,0.235100,0.235100,0.235100,0.235100,0
2014-11-28,null,null,null,null,null,null
2014-11-30,null,null,null,null,null,null
2014-12-01,0.234000,0.234000,0.234000,0.234000,0.234000,0
2014-12-02,0.234000,0.234000,0.234000,0.234000,0.234000,30
2014-12-03,0.237000,0.237000,0.237000,0.237000,0.237000,0
2014-12-04,0.237000,0.237000,0.237000,0.237000,0.237000,0
2014-12-05,0.237000,0.237000,0.237000,0.237000,0.237000,0
2014-12-07,null,null,null,null,null,null
2014-12-08,0.237000,0.237000,0.237000,0.237000,0.237000,0
2014-12-09,0.237000,0.237000,0.237000,0.237000,0.237000,0
2014-12-10,0.237000,0.237000,0.237000,0.237000,0.237000,0
2014-12-11,0.237500,0.237500,0.237500,0.237500,0.237500,0
2014-12-12,0.238120,0.238120,0.238120,0.238120,0.238120,0
2014-12-14,null,null,null,null,null,null
2014-12-15,0.238120,0.238120,0.238120,0.238120,0.238120,0
2014-12-16,0.238380,0.238380,0.238380,0.238380,0.238380,0
2014-12-17,0.238380,0.238380,0.238380,0.238380,0.238380,0
2014-12-18,0.238380,0.238380,0.238380,0.238380,0.238380,0
2014-12-19,0.238380,0.238380,0.238380,0.238380,0.238380,0
2014-12-21,null,null,null,null,null,null
2014-12-22,0.238380,0.238380,0.238380,0.238380,0.238380,0
2014-12-23,0.238380,0.238380,0.238380,0.238380,0.238380,0
2014-12-24,null,null,null,null,null,null
2014-12-26,0.238380,0.238380,0.238380,0.238380,0.238380,0
2014-12-28,null,null,null,null,null,null
2014-12-29,0.238380,0.238380,0.238380,0.238380,0.238380,0
2014-12-30,0.238520,0.238520,0.238520,0.238520,0.238520,0
2014-12-31,0.238520,0.238520,0.238520,0.238520,0.238520,0
2015-01-02,0.234000,0.234000,0.234000,0.234000,0.234000,0
2015-01-04,null,null,null,null,null,null
2015-01-05,0.237500,0.238500,0.237500,0.238500,0.238500,3
2015-01-06,0.240000,0.240000,0.240000,0.240000,0.240000,0
2015-01-07,0.240000,0.240000,0.240000,0.240000,0.240000,0
2015-01-08,0.240000,0.240000,0.240000,0.240000,0.240000,0
2015-01-09,0.240000,0.240000,0.240000,0.240000,0.240000,0
2015-01-11,null,null,null,null,null,null
2015-01-12,0.240000,0.240000,0.240000,0.240000,0.240000,0
2015-01-13,0.240000,0.240000,0.240000,0.240000,0.240000,0
2015-01-14,0.240000,0.240000,0.240000,0.240000,0.240000,0
2015-01-15,0.240930,0.240930,0.240930,0.240930,0.240930,0
2015-01-16,0.240930,0.240930,0.240930,0.240930,0.240930,0
2015-01-18,null,null,null,null,null,null
2015-01-20,0.240930,0.240930,0.240930,0.240930,0.240930,0
2015-01-21,0.240930,0.240930,0.240930,0.240930,0.240930,0
2015-01-22,0.240930,0.240930,0.240930,0.240930,0.240930,0
2015-01-23,0.240930,0.240930,0.240930,0.240930,0.240930,0
2015-01-25,null,null,null,null,null,null
2015-01-26,0.241210,0.241210,0.241210,0.241210,0.241210,0
2015-01-27,0.241210,0.241210,0.241210,0.241210,0.241210,0
2015-01-28,0.241210,0.241210,0.241210,0.241210,0.241210,0
2015-01-29,0.241210,0.241210,0.241210,0.241210,0.241210,0
2015-01-30,0.241210,0.241210,0.241210,0.241210,0.241210,0
2015-02-01,null,null,null,null,null,null
2015-02-02,0.242500,0.242500,0.242500,0.242500,0.242500,0
2015-02-03,0.242500,0.242500,0.242500,0.242500,0.242500,0
2015-02-04,0.242500,0.242500,0.242500,0.242500,0.242500,0
2015-02-05,0.242500,0.242500,0.242500,0.242500,0.242500,0
2015-02-06,0.242500,0.242500,0.242500,0.242500,0.242500,0
2015-02-08,null,null,null,null,null,null
2015-02-09,0.242500,0.242500,0.242500,0.242500,0.242500,0
2015-02-10,0.241750,0.241750,0.241750,0.241750,0.241750,0
2015-02-11,0.240000,0.240000,0.240000,0.240000,0.240000,0
2015-02-12,0.240000,0.240000,0.240000,0.240000,0.240000,0
2015-02-13,0.240000,0.241750,0.240000,0.241750,0.241750,0
2015-02-15,null,null,null,null,null,null
2015-02-17,0.239550,0.239550,0.237500,0.237500,0.237500,0
2015-02-18,0.237500,0.237500,0.237500,0.237500,0.237500,0
2015-02-19,0.239550,0.239550,0.230000,0.239550,0.239550,31
2015-02-20,0.239200,0.239200,0.230000,0.239200,0.239200,20
2015-02-22,null,null,null,null,null,null
2015-02-23,0.232500,0.232500,0.232500,0.232500,0.232500,10
2015-02-24,0.235000,0.239200,0.235000,0.239200,0.239200,0
2015-02-25,0.232500,0.232500,0.232500,0.232500,0.232500,10
2015-02-26,0.232500,0.232500,0.232500,0.232500,0.232500,0
2015-02-27,0.234500,0.234500,0.234500,0.234500,0.234500,0
2015-03-01,null,null,null,null,null,null
2015-03-02,0.210000,0.210000,0.210000,0.210000,0.210000,0
2015-03-03,0.207500,0.207500,0.207500,0.207500,0.207500,0
2015-03-04,0.207500,0.207500,0.207500,0.207500,0.207500,0
2015-03-05,0.207500,0.217500,0.207500,0.217500,0.217500,0
2015-03-06,0.210000,0.210000,0.210000,0.210000,0.210000,0
2015-03-08,null,null,null,null,null,null
2015-03-09,0.210000,0.210000,0.210000,0.210000,0.210000,0
2015-03-10,0.210000,0.213180,0.210000,0.213180,0.213180,0
2015-03-11,0.210000,0.210000,0.210000,0.210000,0.210000,0
2015-03-12,0.205000,0.205000,0.205000,0.205000,0.205000,0
2015-03-13,0.200000,0.200000,0.200000,0.200000,0.200000,0
2015-03-15,null,null,null,null,null,null
2015-03-16,0.200000,0.200000,0.200000,0.200000,0.200000,0
2015-03-17,0.200000,0.200000,0.200000,0.200000,0.200000,0
2015-03-18,0.200000,0.200000,0.200000,0.200000,0.200000,10
2015-03-19,0.200000,0.200000,0.200000,0.200000,0.200000,0
2015-03-20,0.200000,0.200000,0.200000,0.200000,0.200000,0
2015-03-22,null,null,null,null,null,null
2015-03-23,0.205000,0.205000,0.205000,0.205000,0.205000,0
2015-03-24,0.200000,0.200000,0.200000,0.200000,0.200000,10
2015-03-25,0.199000,0.199000,0.199000,0.199000,0.199000,0
2015-03-26,0.199000,0.199000,0.199000,0.199000,0.199000,0
2015-03-27,0.199500,0.199500,0.199500,0.199500,0.199500,10
2015-03-29,null,null,null,null,null,null
2015-03-30,0.200570,0.200570,0.200570,0.200570,0.200570,0
2015-03-31,0.200570,0.200570,0.200570,0.200570,0.200570,69
2015-04-01,0.165000,0.165000,0.165000,0.165000,0.165000,0
2015-04-02,0.165000,0.165000,0.165000,0.165000,0.165000,0
2015-04-05,null,null,null,null,null,null
2015-04-06,0.185000,0.185000,0.185000,0.185000,0.185000,0
2015-04-07,0.185000,0.185000,0.185000,0.185000,0.185000,0
2015-04-08,0.185000,0.185000,0.185000,0.185000,0.185000,0
2015-04-09,0.185000,0.185000,0.185000,0.185000,0.185000,0
2015-04-10,0.180000,0.180000,0.180000,0.180000,0.180000,0
2015-04-12,null,null,null,null,null,null
2015-04-13,0.180000,0.180000,0.180000,0.180000,0.180000,0
2015-04-14,0.180000,0.180000,0.180000,0.180000,0.180000,0
2015-04-15,0.170000,0.170000,0.170000,0.170000,0.170000,0
2015-04-16,0.170000,0.170000,0.170000,0.179380,0.179380,0
2015-04-17,0.176630,0.176630,0.176630,0.176630,0.176630,0
2015-04-19,null,null,null,null,null,null
2015-04-20,0.170000,0.170000,0.170000,0.170000,0.170000,0
2015-04-21,0.172880,0.172880,0.170000,0.170000,0.170000,0
2015-04-22,0.170000,0.170000,0.170000,0.170000,0.170000,0
2015-04-23,0.162500,0.162500,0.162500,0.162500,0.162500,0
2015-04-24,0.162500,0.170880,0.162500,0.170880,0.170880,0
2015-04-26,null,null,null,null,null,null
2015-04-27,0.167130,0.167130,0.167130,0.167130,0.167130,0
2015-04-28,0.167130,0.167130,0.167130,0.167130,0.167130,0
2015-04-29,0.167000,0.167000,0.167000,0.167000,0.167000,0
2015-04-30,0.166880,0.166880,0.166880,0.166880,0.166880,0
2015-05-01,0.110000,0.110000,0.110000,0.110000,0.110000,0
2015-05-03,null,null,null,null,null,null
2015-05-04,0.110000,0.110000,0.110000,0.110000,0.110000,0
2015-05-05,0.110000,0.110000,0.110000,0.110000,0.110000,0
2015-05-06,0.102500,0.102500,0.102500,0.102500,0.102500,25
2015-05-07,0.102500,0.102500,0.102500,0.102500,0.102500,0
2015-05-08,0.102500,0.102500,0.102500,0.102500,0.102500,0
2015-05-10,null,null,null,null,null,null
2015-05-11,0.102500,0.102500,0.102500,0.102500,0.102500,0
2015-05-12,0.102500,0.102500,0.102500,0.102500,0.102500,0
2015-05-13,0.102500,0.102500,0.102500,0.102500,0.102500,0
2015-05-14,0.102500,0.102500,0.102500,0.102500,0.102500,0
2015-05-15,0.102500,0.102500,0.102500,0.102500,0.102500,0
2015-05-17,null,null,null,null,null,null
2015-05-18,0.102500,0.102500,0.102500,0.102500,0.102500,0
2015-05-19,0.102500,0.102500,0.102500,0.102500,0.102500,0
2015-05-20,0.102500,0.102500,0.102500,0.102500,0.102500,0
2015-05-21,0.102500,0.102500,0.102500,0.102500,0.102500,0
2015-05-22,0.102500,0.102500,0.102500,0.102500,0.102500,0
2015-05-24,null,null,null,null,null,null
2015-05-26,0.112000,0.112000,0.112000,0.112000,0.112000,0
2015-05-27,0.112000,0.112000,0.112000,0.112000,0.112000,0
2015-05-28,0.112000,0.112000,0.112000,0.112000,0.112000,0
2015-05-29,0.111000,0.111000,0.111000,0.111000,0.111000,0
2015-05-31,null,null,null,null,null,null
2015-06-01,0.085000,0.085000,0.085000,0.085000,0.085000,0
2015-06-02,0.095000,0.095000,0.095000,0.095000,0.095000,0
2015-06-03,0.087730,0.087730,0.087730,0.087730,0.087730,0
2015-06-04,0.087730,0.087730,0.087730,0.087730,0.087730,0
2015-06-05,0.085000,0.085000,0.085000,0.085000,0.085000,0
2015-06-07,null,null,null,null,null,null
2015-06-08,0.083840,0.083840,0.083840,0.083840,0.083840,0
2015-06-09,0.083840,0.083840,0.083840,0.083840,0.083840,0
2015-06-10,0.083480,0.083480,0.083480,0.083480,0.083480,0
2015-06-11,0.083480,0.083480,0.083480,0.083480,0.083480,0
2015-06-12,0.083480,0.083480,0.083480,0.083480,0.083480,0
2015-06-14,null,null,null,null,null,null
2015-06-15,0.083480,0.083480,0.083480,0.083480,0.083480,0
2015-06-16,0.083480,0.083480,0.083480,0.083480,0.083480,0
2015-06-17,0.083480,0.083480,0.083480,0.083480,0.083480,0
2015-06-18,0.083480,0.083480,0.083480,0.083480,0.083480,0
2015-06-19,0.083480,0.083480,0.083480,0.083480,0.083480,0
2015-06-21,null,null,null,null,null,null
2015-06-22,0.083480,0.083480,0.083480,0.083480,0.083480,0
2015-06-23,0.083480,0.083480,0.083480,0.083480,0.083480,0
2015-06-24,0.083480,0.083480,0.083480,0.083480,0.083480,0
2015-06-25,0.083480,0.083480,0.083480,0.083480,0.083480,0
2015-06-26,0.083930,0.083930,0.083930,0.083930,0.083930,0
2015-06-28,null,null,null,null,null,null
2015-06-29,0.083930,0.083930,0.083930,0.083930,0.083930,0
2015-06-30,0.083930,0.083930,0.083930,0.083930,0.083930,40
2015-07-01,0.085000,0.085000,0.085000,0.085000,0.085000,0
2015-07-02,0.085000,0.085000,0.085000,0.085000,0.085000,0
2015-07-05,null,null,null,null,null,null
2015-07-06,0.085000,0.085000,0.085000,0.085000,0.085000,0
2015-07-07,0.085000,0.085000,0.085000,0.085000,0.085000,0
2015-07-08,0.085000,0.085000,0.085000,0.085000,0.085000,0
2015-07-09,0.085000,0.085000,0.085000,0.085000,0.085000,0
2015-07-10,0.085000,0.085000,0.085000,0.085000,0.085000,0
2015-07-12,null,null,null,null,null,null
2015-07-13,0.085000,0.085000,0.085000,0.085000,0.085000,0
2015-07-14,0.085000,0.085000,0.085000,0.085000,0.085000,0
2015-07-15,0.085000,0.085000,0.085000,0.085000,0.085000,0
2015-07-16,0.085000,0.085000,0.085000,0.085000,0.085000,0
2015-07-17,0.084480,0.084480,0.084480,0.084480,0.084480,0
2015-07-19,null,null,null,null,null,null
2015-07-20,0.084480,0.084480,0.084480,0.084480,0.084480,0
2015-07-21,0.084260,0.084260,0.084260,0.084260,0.084260,0
2015-07-22,0.084260,0.084260,0.084260,0.084260,0.084260,0
2015-07-23,0.083910,0.083910,0.083910,0.083910,0.083910,0
2015-07-24,0.083910,0.083910,0.083910,0.083910,0.083910,0
2015-07-26,null,null,null,null,null,null
2015-07-27,0.083910,0.083910,0.083910,0.083910,0.083910,0
2015-07-28,0.083910,0.083910,0.083910,0.083910,0.083910,0
2015-07-29,0.083910,0.083910,0.083910,0.083910,0.083910,0
2015-07-30,0.083910,0.083910,0.083910,0.083910,0.083910,0
2015-07-31,0.083910,0.083910,0.083910,0.083910,0.083910,0
2015-08-02,null,null,null,null,null,null
2015-08-03,0.081310,0.081310,0.081310,0.081310,0.081310,0
2015-08-04,0.081500,0.081500,0.081500,0.081500,0.081500,0
2015-08-05,0.080080,0.080080,0.080080,0.080080,0.080080,0
2015-08-06,0.080080,0.080080,0.080080,0.080080,0.080080,0
2015-08-07,0.078800,0.078800,0.078800,0.078800,0.078800,0
2015-08-09,null,null,null,null,null,null
2015-08-10,0.078800,0.078800,0.078800,0.078800,0.078800,0
2015-08-11,0.078800,0.078800,0.078800,0.078800,0.078800,0
2015-08-12,0.078800,0.078800,0.078800,0.078800,0.078800,0
2015-08-13,0.078800,0.078800,0.078800,0.078800,0.078800,0
2015-08-14,0.078800,0.078800,0.078800,0.078800,0.078800,0
2015-08-16,null,null,null,null,null,null
2015-08-17,0.078800,0.078800,0.078800,0.078800,0.078800,0
2015-08-18,0.078800,0.078800,0.078800,0.078800,0.078800,0
2015-08-19,0.078800,0.078800,0.078800,0.078800,0.078800,0
2015-08-20,0.078800,0.078800,0.078800,0.078800,0.078800,0
2015-08-21,0.078800,0.078800,0.078800,0.078800,0.078800,0
2015-08-23,null,null,null,null,null,null
2015-08-24,0.078800,0.078800,0.078800,0.078800,0.078800,0
2015-08-25,0.078550,0.078550,0.078550,0.078550,0.078550,0
2015-08-26,0.078550,0.078550,0.078550,0.078550,0.078550,0
2015-08-27,0.078550,0.078550,0.078550,0.078550,0.078550,0
2015-08-28,0.078550,0.078550,0.078550,0.078550,0.078550,0
2015-08-30,null,null,null,null,null,null
2015-08-31,0.071000,0.071000,0.071000,0.071000,0.071000,0
2015-09-01,0.071000,0.077500,0.071000,0.077500,0.077500,0
2015-09-02,0.071300,0.071300,0.071300,0.071300,0.071300,0
2015-09-03,0.071590,0.071590,0.071590,0.071590,0.071590,0
2015-09-04,0.071890,0.071890,0.071890,0.071890,0.071890,0
2015-09-06,null,null,null,null,null,null
2015-09-08,0.072340,0.072340,0.072340,0.072340,0.072340,0
2015-09-09,0.072520,0.072520,0.072520,0.072520,0.072520,0
2015-09-10,0.072700,0.072700,0.072700,0.072700,0.072700,0
2015-09-11,0.072890,0.072890,0.072890,0.072890,0.072890,0
2015-09-13,null,null,null,null,null,null
2015-09-14,0.072890,0.072890,0.072890,0.072890,0.072890,0
2015-09-15,0.073160,0.073160,0.073160,0.073160,0.073160,0
2015-09-16,0.073160,0.073160,0.073160,0.073160,0.073160,0
2015-09-17,0.074340,0.074340,0.074340,0.074340,0.074340,0
2015-09-18,0.073570,0.073570,0.073570,0.073570,0.073570,0
2015-09-20,null,null,null,null,null,null
2015-09-21,0.073570,0.073570,0.073570,0.073570,0.073570,0
2015-09-22,0.074480,0.074480,0.074480,0.074480,0.074480,0
2015-09-23,0.074520,0.074520,0.074520,0.074520,0.074520,0
2015-09-24,0.074570,0.074570,0.074570,0.074570,0.074570,0
2015-09-25,0.074610,0.074610,0.074610,0.074610,0.074610,0
2015-09-27,null,null,null,null,null,null
2015-09-28,0.074590,0.074590,0.074590,0.074590,0.074590,0
2015-09-29,0.074570,0.074570,0.074570,0.074570,0.074570,0
2015-09-30,0.074550,0.074550,0.074550,0.074550,0.074550,0
2015-10-01,0.070000,0.070000,0.070000,0.070000,0.070000,0
2015-10-02,0.070070,0.070070,0.070070,0.070070,0.070070,0
2015-10-04,null,null,null,null,null,null
2015-10-05,0.070140,0.070140,0.070140,0.070140,0.070140,0
2015-10-06,0.070200,0.070200,0.070200,0.070200,0.070200,0
2015-10-07,0.070200,0.070200,0.070200,0.070200,0.070200,0
2015-10-08,0.070340,0.070340,0.070340,0.070340,0.070340,0
2015-10-09,0.070410,0.070410,0.070410,0.070410,0.070410,0
2015-10-11,null,null,null,null,null,null
2015-10-12,0.070480,0.070480,0.070480,0.070480,0.070480,0
2015-10-13,0.070550,0.070550,0.070550,0.070550,0.070550,0
2015-10-14,0.070610,0.070610,0.070610,0.070610,0.070610,0
2015-10-15,0.070680,0.070680,0.067500,0.070680,0.070680,2
2015-10-16,0.070750,0.070750,0.070750,0.070750,0.070750,0
2015-10-18,null,null,null,null,null,null
2015-10-19,0.070820,0.070820,0.070820,0.070820,0.070820,0
2015-10-20,0.070930,0.070930,0.070930,0.070930,0.070930,0
2015-10-21,0.071050,0.071050,0.071050,0.071050,0.071050,0
2015-10-22,0.071160,0.071160,0.071160,0.071160,0.071160,0
2015-10-23,0.071270,0.071270,0.071270,0.071270,0.071270,0
2015-10-25,null,null,null,null,null,null
2015-10-26,0.071500,0.071500,0.071500,0.071500,0.071500,0
2015-10-27,0.071730,0.071730,0.071730,0.071730,0.071730,0
2015-10-28,0.071950,0.071950,0.071950,0.071950,0.071950,0
2015-10-29,0.072180,0.072180,0.072180,0.072180,0.072180,0
2015-10-30,0.072410,0.072410,0.072410,0.072410,0.072410,10
2015-11-01,null,null,null,null,null,null
2015-11-02,0.080000,0.080000,0.080000,0.080000,0.080000,0
2015-11-03,0.079810,0.079810,0.079810,0.079810,0.079810,0
2015-11-04,0.079620,0.079620,0.079620,0.079620,0.079620,0
2015-11-05,0.079500,0.079500,0.079500,0.079500,0.079500,0
2015-11-06,0.079380,0.079380,0.079380,0.079380,0.079380,0
2015-11-08,null,null,null,null,null,null
2015-11-09,0.079260,0.079260,0.079260,0.079260,0.079260,0
2015-11-10,0.080930,0.080930,0.080930,0.080930,0.080930,0
2015-11-11,0.080810,0.080810,0.080810,0.080810,0.080810,0
2015-11-12,0.080690,0.080690,0.080690,0.080690,0.080690,0
2015-11-13,0.080570,0.080570,0.080570,0.080570,0.080570,0
2015-11-15,null,null,null,null,null,null
2015-11-16,0.080570,0.080570,0.080570,0.080570,0.080570,0
2015-11-17,0.080690,0.080690,0.080690,0.080690,0.080690,0
2015-11-18,0.082600,0.082600,0.082600,0.082600,0.082600,0
2015-11-19,0.082600,0.082600,0.082600,0.082600,0.082600,0
2015-11-20,0.082640,0.082640,0.082640,0.082640,0.082640,0
2015-11-22,null,null,null,null,null,null
2015-11-23,0.082690,0.082690,0.082690,0.082690,0.082690,0
2015-11-24,0.082740,0.082740,0.082740,0.082740,0.082740,0
2015-11-25,0.082830,0.082830,0.082830,0.082830,0.082830,0
2015-11-27,0.083020,0.083020,0.083020,0.083020,0.083020,0
2015-11-29,null,null,null,null,null,null
2015-11-30,0.083210,0.083210,0.083210,0.083210,0.083210,0
2015-12-01,0.088500,0.088500,0.088500,0.088500,0.088500,0
2015-12-02,0.088570,0.088570,0.088570,0.088570,0.088570,50
2015-12-03,0.088640,0.088640,0.088640,0.088640,0.088640,50
2015-12-04,0.090000,0.090000,0.090000,0.090000,0.090000,0
2015-12-06,null,null,null,null,null,null
2015-12-07,0.090000,0.090000,0.090000,0.090000,0.090000,0
